Linea;Categoria;Referencia;Año;Autor;Titulo del Libro;País;Editorial;Cantidad;Palabras Clave;Prestado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-002;1997;Instituto Colombiano de Cultura. Colcultura;Patrimonio urbano en Colomia;Colombia;Panamericana Formas e Impresos S.A;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-003;1992;Instituto Colombiano de Cultura. Colcultura;La ciudad como bien cultural;Colombia;Escala;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-004;1996;Instituto Colombiano de Cultura. Colcultura;Reunion de directores de patrimonio de América Latina y El Caribe;Colombia;Escala;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-005;1996;Instituto Colombiano de Cultura. Colcultura;La ciudad como patrimonio;Colombia;Escala;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-006;1996;Instituto Colombiano de Cultura. Colcultura;Valoración e inventario de la arquitectura contextual no monumental;Colombia;Escala;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-007;;Instituto Colombiano de Cultura. Colcultura;La ciudad como bien cultural. Valoración del patrimonio inmueble;Colombia;Colcultura;1;LEY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-008;1990;Instituto Colombiano de Cultura. Colcultura;Legislación sobre patrimonio cultural inmuebles. Ley 163 de 1959;Colombia;Colcultura;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-009;1952;Telecom;La casa de la real fábrica de aguardiente de la Villa de Leyva;Colombia;Telecom;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-010;2010;Área Metropolitana del Valle de Aburrá;Patrimonio urbanístico y arquitectónico del Valle de Aburrá;Colombia;Litoimpresos y Servicios S.A.S;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-011;1999;Instituto Colombiano de Cultura. Colcultura;Programa institucional. Manual Universidades;Colombia;Document technologu;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-012;1999;Instituto Colombiano de Cultura. Colcultura;Programa institucional. Cartilla instructiva;Colombia;Document technologu;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-013;1986;Instituto Colombiano de Cultura. Colcultura;Conservación y archivo de material fotográfico Antonio Castañeda Buraglia;Colombia;Colcultura;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-014;2008;Tello, María Isabel;Paisajes e itinerarios culturales como estrategias para el desarrollo. Libro de memorias;Colombia;Escala;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-015;2012;Vanegas Carrasco, Carolina;Disputas simbólicas en la celebración del centenario de la independencia de Colombia en Bogota (1910) Los monumentos a Simón Bolivar y a Policarpa Salavarrieta;Colombia;Editorial Planeta;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-016;2013;Ministerio de Cultura;Legislación y normas generales para la gestión, protección y salvaguardia del patrimonio cultural en Colombia. Ley 1185 y su reglammentación;Colombia;Imprenta Nacional;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-017;2013;Ministerio de Cultura;Patrimonio Cultural para todos. Una guía de fácil comprensión;Colombia;Imprenta Nacional;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-018;2013;Ministerio de Cultura;Convención y políticas de salvaguardia del PCI;Colombia;Imprenta Nacional;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-019;2013;Ministerio de Cultura;Guías para el conocimiento y la gestión del Patrimonio Cultural Inmaterial. Módulo I;Colombia;Imprenta Nacional;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-020;2006;Ministerio de Cultura;Introduciendo a los jóvenes en la protección del patrimonio cultural y los centros históricos. Una guía práctica para maestros en Colombia;Colombia;Editorial Planeta;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-021;2011;Ministerio de Cultura;Formulación e implementación de planes especiales de manejo y protección. Bienes Inmuebles de Interés Cultural;Colombia;Nomos impresores;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-022;2001;Calvo Posso, Ana María;Políticas de gestión para la sostenibilidad del patrimonio urbano;Colombia;CEJA;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-023;1990;Instituto Colombiano de Cultura. Colcultura;Foro sobre cultura y constituyente;Colombia;Escala;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-024;1988;Instituto Colombiano de Cultura. Colcultura;Politica cultural para los centros históricos y el patrimonio inmueble;Colombia;Colcultura;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-025;1997;Rozo Gauta, Jose;Mito y rito entre los muiscas;Colombia;Editorial El Búho;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-026;2005;González Pérez, Marcos;Carnestolendas y Carnabales en Santa Fe y Bogotá;Colombia;Visuales DAR Ltda;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-027;2012;Ministerio de Cultura;Política para el conocimiento, la salvaguardia y el fomento de la alimentación y las cocinas tradicionales de Colombia;Colombia;Ministerio de Cultura;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-028;2001;Núñez Sanchez, Jorge;El municipio colonial en la historia urbana;Ecuador;Universidad Central de Ecuador;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-029;2010;"Númez Atencio, Lautaro; González Pizarro, José Antonio;Galeno Ibaceta, Claudio";Rescate del patrimonio material mas antiguop de la región de las iglesias precordilleranas a los templos urbanos;Colombia;Graficandes;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-030;1991;Instituto Colombiano de Cultura. Colcultura;Bienes culturales muebles. Manual para inventario;Colombia;Colcultura;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-031;2000;"Fonseca Martínez, Lorenzo; Caballero Leguizamón, Jorge";Cundinamarca patrimonio inmueble e identidad;Colombia;Ediciones Proa;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-032;1990;Instituto Colombiano de Cultura. Colcultura;Declaratoria y manejo de monumetos nacionales;Colombia;Colcutura;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-033;1990;Instituto Colombiano de Cultura. Colcultura;Manual de preinventario urbano y arquitectonico;Colombia;Colcutura;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-034;1994;Instituto Colombiano de Cultura. Colcultura;Bienes Inmuebles Cartilla de Mantenimiento;Colombia;Colcultura;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-035;1995;Feilden, Bernard M. y Jokilehto, Jukka;Manual para el manejo de los Sitios Culturaes del Patrimonio Cultural;Colombia;Colcultura;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-036;1999;Narváez, Edgar;Memoria coloquio internacional. Patrimonio, rehabilitación y calidad de vida para el Siglo XXI;Ecuador;Universidad Central de Ecuador;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-037;2005;Melero Lazo, Nelson et al.;Viñales, un paisaje a proteger;Cuba;Ediciones Pontón Caribe S.A;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-038;1992;Instituto Colombiano de Cultura. Colcultura;Programa reciclaje de las estaciones del ferrocarril;Colombia;Colcultura;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-039;2010;Nuñes Acero, Holman Ariel;Estación de la sabana;Colombia;Universidad Católica de Colombia;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-040;2004;Instituto Colombiano de Cultura. Colcultura;Vigías del patrimonio. Mecanismos de participación;Colombia;Escala;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-041;2002;Instituto Colombiano de Cultura. Colcultura;Programa Nacional. Vigías del patrimonio.;Colombia;Escala;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-042;2004;Instituto Colombiano de Cultura. Colcultura;Programa de participación. Vigías del patrimonio;Colombia;Escala;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-043;1;Cortés Solano, Rodrigo y Del Castillo Daza, Juan Carlos;Manual de reglamentación. Poblados de interés patrimonial;Colombia;Colcultura;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-044;1995;Instituto Colombiano de Cultura. Colcultura;Monumento Nacionales de Colombia Siglo XIX;Colombia;Escala;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Cultura y espacio urbano;Patrimonio Cultural Colombiano;PCC-045;1995;Instituto Colombiano de Cultura. Colcultura;Monumentos Nacionales de Colombia Siglo XX;Colombia;Editorial Presencia;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
